dstport,protocol,tag
4261,udp,dc_t864
21509,udp,dc_t325
52234,udp,dc_t566
52174,udp,dc_t946
6058,udp,dc_t087
966,icmp,dc_t277
60768,icmp,dc_t746
43437,icmp,dc_t025
51375,tcp,dc_t608
20268,udp,dc_t975
36266,udp,dc_t287
24620,udp,dc_t119
46633,icmp,dc_t889
42946,tcp,dc_t050
35980,tcp,dc_t404
56918,udp,dc_t182
30804,icmp,dc_t404
58277,udp,dc_t527
57893,tcp,dc_t850
14532,icmp,dc_t161
3368,udp,dc_t338
28546,icmp,dc_t528
22217,tcp,dc_t865
33293,tcp,dc_t781
58935,udp,dc_t723
48419,udp,dc_t927
43569,tcp,dc_t230
49654,icmp,dc_t855
38612,tcp,dc_t276
2982,udp,dc_t431
5633,icmp,dc_t702
2244,icmp,dc_t398
15361,udp,dc_t952
4130,udp,dc_t788
50831,icmp,dc_t346
41637,tcp,dc_t853
13263,icmp,dc_t413
51362,icmp,dc_t861
58298,icmp,dc_t744
6047,tcp,dc_t140
33462,udp,dc_t481
50548,udp,dc_t430
25392,udp,dc_t154
10041,icmp,dc_t134
35304,udp,dc_t299
28498,icmp,dc_t500
1224,icmp,dc_t369
61078,icmp,dc_t019
51732,tcp,dc_t395
27028,icmp,dc_t462
34026,icmp,dc_t156
38354,icmp,dc_t124
53267,tcp,dc_t118
62152,tcp,dc_t158
44472,udp,dc_t094
17154,tcp,dc_t958
63378,tcp,dc_t248
44072,udp,dc_t119
43039,udp,dc_t011
6000,udp,dc_t862
22305,udp,dc_t415
5983,icmp,dc_t257
53877,udp,dc_t905
14024,tcp,dc_t660
18355,icmp,dc_t879
1109,udp,dc_t739
42169,udp,dc_t809
19304,udp,dc_t169
43466,icmp,dc_t209
26722,tcp,dc_t395
63694,udp,dc_t508
33498,icmp,dc_t647
22487,icmp,dc_t940
9471,udp,dc_t169
54888,tcp,dc_t583
19615,icmp,dc_t319
42612,udp,dc_t025
36115,tcp,dc_t998
1537,icmp,dc_t190
29294,icmp,dc_t524
40235,tcp,dc_t694
55499,tcp,dc_t546
58481,udp,dc_t916
29541,udp,dc_t474
32570,udp,dc_t050
27870,tcp,dc_t343
6544,icmp,dc_t614
38480,icmp,dc_t941
5562,tcp,dc_t914
33750,tcp,dc_t881
2796,udp,dc_t585
51407,icmp,dc_t593
33449,tcp,dc_t868
2780,icmp,dc_t352
19406,icmp,dc_t650
21160,icmp,dc_t365
31374,udp,dc_t064
6906,icmp,dc_t935
38502,tcp,dc_t183
60723,tcp,dc_t901
24565,icmp,dc_t937
62388,udp,dc_t659
54791,icmp,dc_t068
26570,icmp,dc_t424
44968,tcp,dc_t079
26750,udp,dc_t789
18451,tcp,dc_t542
9330,udp,dc_t794
12726,icmp,dc_t803
27976,icmp,dc_t429
14591,icmp,dc_t879
28049,udp,dc_t783
17459,udp,dc_t487
22234,udp,dc_t852
30810,udp,dc_t713
64754,udp,dc_t586
29425,icmp,dc_t914
63308,tcp,dc_t633
42758,icmp,dc_t530
53888,tcp,dc_t820
19930,tcp,dc_t465
25703,icmp,dc_t590
13877,icmp,dc_t708
46483,tcp,dc_t800
10510,icmp,dc_t957
45039,udp,dc_t287
19978,icmp,dc_t241
62591,icmp,dc_t793
42387,tcp,dc_t262
15112,icmp,dc_t993
44438,icmp,dc_t858
25749,tcp,dc_t820
43929,icmp,dc_t219
18581,icmp,dc_t813
20348,icmp,dc_t005
24289,tcp,dc_t943
473,icmp,dc_t853
8166,udp,dc_t216
49521,udp,dc_t605
62194,icmp,dc_t127
8913,tcp,dc_t969
7679,icmp,dc_t583
50200,icmp,dc_t669
10816,tcp,dc_t912
9734,icmp,dc_t002
24251,udp,dc_t081
21068,udp,dc_t431
65435,tcp,dc_t833
35012,tcp,dc_t023
62762,icmp,dc_t464
49941,udp,dc_t948
42652,tcp,dc_t919
3138,icmp,dc_t899
42074,udp,dc_t486
9672,tcp,dc_t856
7064,udp,dc_t964
17339,icmp,dc_t806
17573,icmp,dc_t020
39880,icmp,dc_t850
8142,tcp,dc_t265
43776,tcp,dc_t450
39734,icmp,dc_t136
43256,tcp,dc_t708
48893,tcp,dc_t297
54548,tcp,dc_t782
20140,icmp,dc_t159
12397,udp,dc_t926
27335,udp,dc_t106
22672,udp,dc_t233
28086,icmp,dc_t716
60251,tcp,dc_t007
38172,tcp,dc_t861
12653,tcp,dc_t961
12484,tcp,dc_t025
36250,udp,dc_t214
36277,udp,dc_t018
41811,tcp,dc_t338
29612,tcp,dc_t461
50615,tcp,dc_t379
31114,udp,dc_t200
36761,tcp,dc_t883
8927,udp,dc_t918
64928,icmp,dc_t772
28906,udp,dc_t851
31187,tcp,dc_t524
7634,udp,dc_t113
45436,icmp,dc_t746
50089,udp,dc_t134
60959,tcp,dc_t170
32879,tcp,dc_t298
48002,tcp,dc_t194
13625,icmp,dc_t981
53034,udp,dc_t783
13553,tcp,dc_t335
37014,udp,dc_t577
19018,icmp,dc_t200
12155,icmp,dc_t219
10663,udp,dc_t348
20829,icmp,dc_t980
26181,udp,dc_t974
44162,tcp,dc_t598
25037,tcp,dc_t064
51508,tcp,dc_t201
61407,tcp,dc_t453
58733,tcp,dc_t561
48300,icmp,dc_t863
60422,udp,dc_t024
4766,icmp,dc_t995
14000,udp,dc_t655
42013,tcp,dc_t937
56108,icmp,dc_t167
30629,icmp,dc_t298
41682,tcp,dc_t100
45193,udp,dc_t654
62457,tcp,dc_t442
22009,udp,dc_t222
46746,tcp,dc_t415
4355,icmp,dc_t334
21404,tcp,dc_t821
57250,tcp,dc_t925
38696,icmp,dc_t411
42550,tcp,dc_t712
31445,udp,dc_t764
49737,icmp,dc_t635
42059,tcp,dc_t565
11281,icmp,dc_t888
39425,tcp,dc_t932
34160,tcp,dc_t932
47661,tcp,dc_t686
50087,tcp,dc_t999
31329,icmp,dc_t707
37752,tcp,dc_t975
48679,tcp,dc_t864
2416,icmp,dc_t759
32082,udp,dc_t826
6589,udp,dc_t155
36185,udp,dc_t078
56421,udp,dc_t679
55416,udp,dc_t476
51197,udp,dc_t725
17789,udp,dc_t131
65340,udp,dc_t964
48792,tcp,dc_t304
28531,icmp,dc_t659
45549,icmp,dc_t531
3416,tcp,dc_t807
24007,tcp,dc_t828
26151,tcp,dc_t173
59843,icmp,dc_t742
27353,tcp,dc_t108
46306,tcp,dc_t638
56475,tcp,dc_t194
35320,udp,dc_t556
27215,tcp,dc_t304
16971,icmp,dc_t830
15339,tcp,dc_t863
20660,tcp,dc_t962
5883,icmp,dc_t434
7868,icmp,dc_t893
41897,tcp,dc_t635
54660,icmp,dc_t173
61403,udp,dc_t793
57911,icmp,dc_t801
22765,udp,dc_t217
4655,icmp,dc_t400
19009,tcp,dc_t153
64180,udp,dc_t110
37139,tcp,dc_t059
50975,udp,dc_t126
7917,icmp,dc_t545
31371,icmp,dc_t793
36220,tcp,dc_t473
18727,icmp,dc_t571
33996,udp,dc_t167
46188,tcp,dc_t270
58680,tcp,dc_t499
34174,udp,dc_t844
35932,icmp,dc_t248
17395,icmp,dc_t960
40503,icmp,dc_t064
41885,icmp,dc_t436
2080,udp,dc_t798
41527,icmp,dc_t009
21866,icmp,dc_t136
22620,icmp,dc_t730
18172,udp,dc_t282
10683,tcp,dc_t989
26074,udp,dc_t681
65524,icmp,dc_t140
25196,tcp,dc_t623
44600,tcp,dc_t601
5797,udp,dc_t178
34477,icmp,dc_t829
13948,icmp,dc_t924
9417,udp,dc_t886
21841,tcp,dc_t164
15392,udp,dc_t057
19790,icmp,dc_t920
57837,tcp,dc_t636
30559,udp,dc_t655
965,tcp,dc_t913
41681,udp,dc_t703
20240,tcp,dc_t713
47320,tcp,dc_t047
1096,icmp,dc_t581
43578,tcp,dc_t135
22694,icmp,dc_t854
48523,icmp,dc_t088
63376,icmp,dc_t424
39997,icmp,dc_t338
58498,udp,dc_t324
1500,icmp,dc_t944
23832,icmp,dc_t530
29411,tcp,dc_t330
64451,tcp,dc_t268
28468,tcp,dc_t247
46065,icmp,dc_t050
53238,tcp,dc_t931
55935,icmp,dc_t246
28108,tcp,dc_t535
2408,icmp,dc_t358
16730,udp,dc_t510
38778,tcp,dc_t596
17493,icmp,dc_t551
35846,tcp,dc_t399
32239,icmp,dc_t406
6158,tcp,dc_t548
32361,icmp,dc_t859
17960,udp,dc_t576
14359,icmp,dc_t065
31877,udp,dc_t669
26597,udp,dc_t548
39668,icmp,dc_t511
28895,icmp,dc_t445
49571,icmp,dc_t883
25421,udp,dc_t086
17174,udp,dc_t951
62450,icmp,dc_t744
52313,udp,dc_t979
20448,udp,dc_t400
34471,icmp,dc_t904
6721,udp,dc_t058
1166,tcp,dc_t643
50754,tcp,dc_t561
17149,udp,dc_t354
54221,tcp,dc_t958
15146,icmp,dc_t277
13187,udp,dc_t399
33984,udp,dc_t837
58830,udp,dc_t436
13679,udp,dc_t632
58313,icmp,dc_t241
43792,icmp,dc_t553
18767,icmp,dc_t216
57937,tcp,dc_t175
16492,icmp,dc_t664
1493,icmp,dc_t014
14890,udp,dc_t677
63937,icmp,dc_t975
45040,tcp,dc_t678
7963,tcp,dc_t049
43928,udp,dc_t579
8641,udp,dc_t323
12283,udp,dc_t146
55345,tcp,dc_t912
16884,udp,dc_t212
27462,tcp,dc_t740
58651,udp,dc_t796
61181,icmp,dc_t795
17492,tcp,dc_t089
559,tcp,dc_t951
57248,tcp,dc_t534
18143,tcp,dc_t133
34128,icmp,dc_t957
47116,icmp,dc_t095
23981,tcp,dc_t976
7169,udp,dc_t860
30105,tcp,dc_t212
27189,udp,dc_t634
2559,udp,dc_t925
49195,tcp,dc_t468
26469,tcp,dc_t577
25267,icmp,dc_t239
60464,udp,dc_t698
23708,udp,dc_t392
32240,tcp,dc_t660
49449,udp,dc_t386
1769,udp,dc_t190
14819,tcp,dc_t236
59711,icmp,dc_t576
4439,icmp,dc_t376
29305,tcp,dc_t132
58584,icmp,dc_t877
48610,udp,dc_t550
25740,udp,dc_t320
29423,icmp,dc_t256
17718,icmp,dc_t131
16870,tcp,dc_t469
64584,udp,dc_t901
36066,udp,dc_t999
63143,tcp,dc_t671
26711,udp,dc_t299
5359,tcp,dc_t313
53939,icmp,dc_t522
63521,udp,dc_t569
28147,tcp,dc_t061
62556,udp,dc_t926
39575,icmp,dc_t914
8096,icmp,dc_t763
62536,icmp,dc_t985
35248,udp,dc_t631
5655,tcp,dc_t078
50381,icmp,dc_t083
248,tcp,dc_t053
52703,udp,dc_t868
19491,icmp,dc_t606
39152,icmp,dc_t690
15243,icmp,dc_t042
64295,udp,dc_t426
39139,icmp,dc_t079
5282,tcp,dc_t791
3087,udp,dc_t927
58167,tcp,dc_t964
29673,udp,dc_t304
6462,udp,dc_t285
28628,udp,dc_t517
29187,tcp,dc_t037
28340,icmp,dc_t747
11151,tcp,dc_t236
6332,tcp,dc_t720
57766,udp,dc_t226
29214,udp,dc_t802
53436,udp,dc_t548
28697,udp,dc_t602
29307,udp,dc_t222
33511,icmp,dc_t081
37907,icmp,dc_t157
30878,icmp,dc_t147
53922,icmp,dc_t147
43626,icmp,dc_t949
39324,tcp,dc_t953
31311,udp,dc_t960
33339,udp,dc_t086
16934,udp,dc_t542
10858,icmp,dc_t614
10869,icmp,dc_t861
16781,udp,dc_t817
13685,icmp,dc_t499
2279,tcp,dc_t777
51010,tcp,dc_t118
17752,udp,dc_t203
28677,icmp,dc_t528
6684,udp,dc_t937
34332,udp,dc_t329
22054,icmp,dc_t725
1404,icmp,dc_t645
60237,icmp,dc_t076
19209,icmp,dc_t122
28035,icmp,dc_t662
49007,icmp,dc_t273
33869,tcp,dc_t542
65118,udp,dc_t699
42651,udp,dc_t467
52182,icmp,dc_t010
58538,icmp,dc_t749
29773,icmp,dc_t037
20000,icmp,dc_t010
59514,tcp,dc_t723
24827,tcp,dc_t273
13291,udp,dc_t540
60657,tcp,dc_t809
54930,icmp,dc_t059
40958,udp,dc_t298
31473,udp,dc_t120
16501,icmp,dc_t850
13354,tcp,dc_t304
57991,udp,dc_t294
57889,icmp,dc_t998
38678,tcp,dc_t766
43932,icmp,dc_t418
61013,icmp,dc_t256
41283,udp,dc_t479
55181,udp,dc_t629
57190,tcp,dc_t731
15403,tcp,dc_t552
25456,tcp,dc_t863
2569,udp,dc_t870
19282,icmp,dc_t059
50508,udp,dc_t997
47207,tcp,dc_t672
12076,tcp,dc_t234
2623,udp,dc_t627
29395,tcp,dc_t892
43317,udp,dc_t954
26629,icmp,dc_t421
31703,tcp,dc_t624
55153,icmp,dc_t790
47397,icmp,dc_t261
59814,icmp,dc_t154
24182,udp,dc_t299
27792,tcp,dc_t336
64515,udp,dc_t974
20643,tcp,dc_t149
39845,icmp,dc_t396
24393,tcp,dc_t891
57853,udp,dc_t367
44543,icmp,dc_t049
50327,tcp,dc_t800
64490,udp,dc_t919
21312,tcp,dc_t762
35448,udp,dc_t226
45603,tcp,dc_t091
27346,tcp,dc_t583
48401,udp,dc_t234
57296,tcp,dc_t499
58109,tcp,dc_t291
6194,icmp,dc_t156
33711,icmp,dc_t324
27451,icmp,dc_t069
44562,tcp,dc_t841
27585,tcp,dc_t922
30799,icmp,dc_t918
19777,tcp,dc_t293
24993,tcp,dc_t437
35724,tcp,dc_t248
50378,icmp,dc_t452
47814,udp,dc_t975
11607,icmp,dc_t021
3787,tcp,dc_t749
42833,tcp,dc_t637
18938,tcp,dc_t825
33108,udp,dc_t188
1651,udp,dc_t604
17122,icmp,dc_t044
13952,udp,dc_t912
59342,udp,dc_t188
22037,tcp,dc_t541
40350,icmp,dc_t837
38925,udp,dc_t018
10396,udp,dc_t684
20721,udp,dc_t516
64902,icmp,dc_t836
5986,udp,dc_t087
39118,udp,dc_t224
65209,tcp,dc_t851
57615,udp,dc_t219
32222,icmp,dc_t931
38579,tcp,dc_t044
49794,icmp,dc_t103
13256,udp,dc_t660
53091,udp,dc_t839
43054,icmp,dc_t944
5580,tcp,dc_t019
3065,udp,dc_t122
2234,udp,dc_t150
55639,icmp,dc_t402
47993,tcp,dc_t034
34325,tcp,dc_t818
1524,udp,dc_t439
13984,tcp,dc_t679
4452,icmp,dc_t080
22767,tcp,dc_t206
41628,icmp,dc_t537
29429,udp,dc_t685
22152,icmp,dc_t123
39739,udp,dc_t362
49746,icmp,dc_t170
15012,udp,dc_t104
37528,icmp,dc_t747
50098,udp,dc_t245
60141,udp,dc_t542
9900,udp,dc_t805
30298,tcp,dc_t685
59555,udp,dc_t400
63714,udp,dc_t361
30269,tcp,dc_t094
32155,udp,dc_t585
27802,udp,dc_t507
49470,tcp,dc_t163
28140,udp,dc_t165
12969,tcp,dc_t236
21691,udp,dc_t606
53291,udp,dc_t562
51896,udp,dc_t248
27890,udp,dc_t066
32573,icmp,dc_t077
47830,udp,dc_t248
18310,tcp,dc_t676
38587,tcp,dc_t648
5004,icmp,dc_t994
64050,udp,dc_t895
63423,icmp,dc_t978
37106,tcp,dc_t400
10039,udp,dc_t243
14539,tcp,dc_t602
54676,icmp,dc_t285
10468,udp,dc_t162
63078,icmp,dc_t592
2585,icmp,dc_t956
14439,icmp,dc_t609
21471,tcp,dc_t714
60498,tcp,dc_t203
4094,tcp,dc_t598
62028,tcp,dc_t722
46005,icmp,dc_t511
30880,icmp,dc_t033
38878,tcp,dc_t919
8406,icmp,dc_t908
44942,icmp,dc_t860
19489,icmp,dc_t104
16984,tcp,dc_t453
22995,udp,dc_t733
63715,icmp,dc_t855
12606,udp,dc_t503
13070,tcp,dc_t668
43352,tcp,dc_t994
60398,icmp,dc_t192
63412,icmp,dc_t744
18184,tcp,dc_t381
23086,icmp,dc_t404
30313,tcp,dc_t963
42791,icmp,dc_t330
64353,icmp,dc_t206
9785,udp,dc_t881
10834,icmp,dc_t674
60996,icmp,dc_t042
29895,tcp,dc_t510
39090,icmp,dc_t562
54255,icmp,dc_t186
5371,udp,dc_t938
38776,tcp,dc_t789
60271,tcp,dc_t994
54325,icmp,dc_t217
59116,tcp,dc_t103
36963,udp,dc_t901
37425,icmp,dc_t318
52690,icmp,dc_t511
40065,udp,dc_t964
19181,udp,dc_t658
2321,tcp,dc_t476
49801,icmp,dc_t441
26877,udp,dc_t116
26822,icmp,dc_t872
63358,icmp,dc_t523
58103,udp,dc_t272
27907,tcp,dc_t488
12264,udp,dc_t465
59832,icmp,dc_t790
18094,tcp,dc_t163
32426,udp,dc_t300
25374,udp,dc_t553
50304,tcp,dc_t645
53934,icmp,dc_t604
59014,tcp,dc_t951
6229,tcp,dc_t984
26728,tcp,dc_t315
59926,tcp,dc_t822
25705,icmp,dc_t115
56115,icmp,dc_t578
61611,udp,dc_t121
39945,tcp,dc_t486
4861,udp,dc_t464
27622,udp,dc_t064
41465,icmp,dc_t369
27090,icmp,dc_t430
11178,tcp,dc_t517
47777,tcp,dc_t929
28014,udp,dc_t439
3183,udp,dc_t653
65235,icmp,dc_t705
7871,icmp,dc_t391
23458,tcp,dc_t401
18155,udp,dc_t223
31309,tcp,dc_t553
29674,tcp,dc_t715
42443,icmp,dc_t738
58084,udp,dc_t132
11277,tcp,dc_t213
54186,icmp,dc_t241
40824,icmp,dc_t456
48459,icmp,dc_t371
2443,icmp,dc_t626
8929,icmp,dc_t731
33074,icmp,dc_t831
1982,udp,dc_t484
43667,tcp,dc_t559
49492,udp,dc_t138
14481,tcp,dc_t086
58280,icmp,dc_t289
9031,udp,dc_t795
41995,udp,dc_t100
43965,udp,dc_t808
7,tcp,dc_t467
58468,icmp,dc_t777
18774,udp,dc_t989
13649,tcp,dc_t766
2121,udp,dc_t780
24580,tcp,dc_t731
57574,udp,dc_t645
36601,tcp,dc_t706
53793,udp,dc_t480
60956,icmp,dc_t161
20808,udp,dc_t368
38378,icmp,dc_t494
53455,icmp,dc_t869
56847,udp,dc_t505
32643,udp,dc_t354
29902,udp,dc_t103
50444,tcp,dc_t606
48683,tcp,dc_t406
40370,tcp,dc_t305
15014,udp,dc_t241
30589,udp,dc_t231
57601,udp,dc_t438
13211,icmp,dc_t337
38909,tcp,dc_t691
27755,tcp,dc_t803
32321,udp,dc_t050
6658,icmp,dc_t938
5223,udp,dc_t446
47232,icmp,dc_t768
52876,udp,dc_t012
49975,icmp,dc_t659
15633,icmp,dc_t439
9174,udp,dc_t091
8387,udp,dc_t517
21678,udp,dc_t816
750,icmp,dc_t935
54600,icmp,dc_t969
23255,udp,dc_t992
33647,icmp,dc_t255
59325,tcp,dc_t120
61127,udp,dc_t003
56172,tcp,dc_t902
27410,udp,dc_t739
39783,tcp,dc_t544
43507,udp,dc_t529
3350,icmp,dc_t112
34816,udp,dc_t921
57479,icmp,dc_t930
7034,udp,dc_t182
3075,udp,dc_t529
9530,udp,dc_t760
49858,udp,dc_t011
59381,icmp,dc_t428
33989,udp,dc_t072
61451,tcp,dc_t838
21923,icmp,dc_t221
47703,icmp,dc_t700
1386,udp,dc_t731
18896,tcp,dc_t029
14979,udp,dc_t242
570,tcp,dc_t021
46002,icmp,dc_t547
15132,udp,dc_t010
29571,tcp,dc_t932
50490,icmp,dc_t799
8218,udp,dc_t356
36808,tcp,dc_t841
35941,udp,dc_t823
29193,icmp,dc_t517
39479,tcp,dc_t025
13129,udp,dc_t862
41289,icmp,dc_t937
30067,icmp,dc_t587
2507,icmp,dc_t138
43798,tcp,dc_t555
33436,tcp,dc_t417
2471,udp,dc_t009
33888,icmp,dc_t751
12738,udp,dc_t277
64274,udp,dc_t054
14061,tcp,dc_t896
51629,tcp,dc_t762
29826,icmp,dc_t481
6437,icmp,dc_t741
62380,tcp,dc_t108
65330,icmp,dc_t021
52900,icmp,dc_t286
47538,udp,dc_t625
56282,icmp,dc_t773
40157,udp,dc_t434
29723,tcp,dc_t042
46785,tcp,dc_t809
6292,tcp,dc_t621
34478,udp,dc_t110
22572,udp,dc_t674
35811,tcp,dc_t324
56509,tcp,dc_t562
23569,tcp,dc_t808
62844,udp,dc_t110
34098,tcp,dc_t917
4798,udp,dc_t024
60663,udp,dc_t399
46589,icmp,dc_t243
62492,tcp,dc_t477
35422,icmp,dc_t216
26465,tcp,dc_t173
54334,tcp,dc_t462
52096,udp,dc_t804
31950,tcp,dc_t332
45794,udp,dc_t764
9092,icmp,dc_t339
34437,udp,dc_t698
25134,tcp,dc_t402
30861,udp,dc_t409
27639,udp,dc_t338
53519,icmp,dc_t207
43532,icmp,dc_t802
8341,udp,dc_t280
54534,icmp,dc_t066
32322,tcp,dc_t335
2068,icmp,dc_t402
58326,tcp,dc_t168
36818,tcp,dc_t853
8089,tcp,dc_t080
30452,icmp,dc_t350
2304,tcp,dc_t208
13160,tcp,dc_t955
10109,icmp,dc_t979
12931,icmp,dc_t780
29045,icmp,dc_t977
29123,udp,dc_t200
26948,udp,dc_t970
50729,icmp,dc_t381
42109,tcp,dc_t037
49526,icmp,dc_t368
41525,tcp,dc_t387
24430,udp,dc_t021
55841,udp,dc_t192
18418,tcp,dc_t549
49645,tcp,dc_t221
30666,udp,dc_t823
59929,icmp,dc_t831
55216,icmp,dc_t914
28927,tcp,dc_t041
42567,tcp,dc_t477
30132,udp,dc_t708
13653,tcp,dc_t772
9107,icmp,dc_t490
65490,icmp,dc_t472
38575,icmp,dc_t657
18151,udp,dc_t338
36599,tcp,dc_t327
19623,udp,dc_t166
10407,icmp,dc_t747
55622,tcp,dc_t039
35269,udp,dc_t375
21390,udp,dc_t072
43049,icmp,dc_t334
6180,udp,dc_t387
40625,tcp,dc_t003
6912,udp,dc_t348
18332,icmp,dc_t401
17033,icmp,dc_t696
30167,icmp,dc_t210
5888,udp,dc_t643
15799,icmp,dc_t554
37727,icmp,dc_t793
58598,udp,dc_t538
23684,udp,dc_t200
9298,tcp,dc_t906
36500,tcp,dc_t299
65426,tcp,dc_t920
24379,udp,dc_t715
15593,udp,dc_t832
54271,icmp,dc_t636
14594,udp,dc_t177
12232,icmp,dc_t939
40993,icmp,dc_t037
458,udp,dc_t921
51701,icmp,dc_t598
24255,icmp,dc_t956
53473,tcp,dc_t877
3904,icmp,dc_t019
62228,tcp,dc_t871
17760,icmp,dc_t666
37776,icmp,dc_t781
46257,tcp,dc_t173
44254,icmp,dc_t044
57421,udp,dc_t607
38656,tcp,dc_t235
6103,icmp,dc_t045
64325,icmp,dc_t997
7983,tcp,dc_t042
43415,tcp,dc_t044
48875,udp,dc_t095
33849,icmp,dc_t399
48202,tcp,dc_t659
1744,icmp,dc_t902
55982,udp,dc_t861
3983,udp,dc_t850
21845,udp,dc_t706
56741,tcp,dc_t262
58056,udp,dc_t466
52954,udp,dc_t213
31443,tcp,dc_t680
27106,icmp,dc_t099
54780,icmp,dc_t278
45061,tcp,dc_t874
417,icmp,dc_t090
43655,icmp,dc_t297
823,udp,dc_t361
7378,udp,dc_t816
7156,icmp,dc_t051
39805,icmp,dc_t504
29095,icmp,dc_t653
1385,udp,dc_t263
57199,udp,dc_t385
15174,udp,dc_t557
38306,tcp,dc_t616
43729,tcp,dc_t201
54628,udp,dc_t659
3669,icmp,dc_t881
8052,udp,dc_t389
46655,icmp,dc_t550
28393,tcp,dc_t323
15596,icmp,dc_t782
42060,icmp,dc_t727
38791,icmp,dc_t185
15761,icmp,dc_t925
40839,icmp,dc_t064
1473,udp,dc_t981
60372,icmp,dc_t981
28175,icmp,dc_t928
34176,udp,dc_t190
1328,tcp,dc_t217
34282,udp,dc_t068
35306,udp,dc_t276
44836,icmp,dc_t226
60352,icmp,dc_t876
35767,udp,dc_t535
53248,udp,dc_t685
9624,tcp,dc_t302
50961,udp,dc_t471
52452,tcp,dc_t809
22902,udp,dc_t869
51667,udp,dc_t532
48680,udp,dc_t394
43937,icmp,dc_t584
1199,tcp,dc_t649
28899,tcp,dc_t951
20958,tcp,dc_t920
20729,udp,dc_t436
56659,tcp,dc_t226
8637,udp,dc_t794
62970,udp,dc_t797
4682,tcp,dc_t680
9751,icmp,dc_t735
3219,icmp,dc_t104
9136,udp,dc_t866
26604,icmp,dc_t403
58429,udp,dc_t554
33019,tcp,dc_t660
37114,tcp,dc_t997
24520,tcp,dc_t773
46461,icmp,dc_t013
26591,icmp,dc_t516
37804,icmp,dc_t654
12676,udp,dc_t875
33092,tcp,dc_t280
40388,tcp,dc_t334
6993,tcp,dc_t995
11969,tcp,dc_t792
48635,icmp,dc_t027
60824,udp,dc_t288
13401,tcp,dc_t740
40837,udp,dc_t328
56198,icmp,dc_t331
13658,tcp,dc_t845
54523,icmp,dc_t166
22890,udp,dc_t873
33328,udp,dc_t452
45045,tcp,dc_t359
63251,udp,dc_t053
22979,tcp,dc_t796
801,tcp,dc_t932
62454,tcp,dc_t998
7424,tcp,dc_t168
5665,udp,dc_t488
25412,tcp,dc_t092
64747,tcp,dc_t213
17123,udp,dc_t868
35540,udp,dc_t709
16646,icmp,dc_t410
16569,udp,dc_t208
8113,icmp,dc_t922
57146,tcp,dc_t548
52311,udp,dc_t622
41676,udp,dc_t610
2116,tcp,dc_t684
26297,icmp,dc_t352
28024,tcp,dc_t685
55991,tcp,dc_t198
25645,tcp,dc_t869
54416,icmp,dc_t357
43221,icmp,dc_t769
5855,udp,dc_t131
60900,icmp,dc_t628
39008,udp,dc_t463
42117,tcp,dc_t570
23538,tcp,dc_t605
37239,udp,dc_t283
34859,udp,dc_t030
4700,tcp,dc_t016
3047,icmp,dc_t080
40858,udp,dc_t844
12014,tcp,dc_t985
62829,tcp,dc_t252
7798,icmp,dc_t450
1909,icmp,dc_t267
42889,icmp,dc_t956
64657,icmp,dc_t037
23966,udp,dc_t764
63398,tcp,dc_t485
7334,udp,dc_t490
32542,udp,dc_t091
49257,tcp,dc_t630
24699,udp,dc_t680
12517,udp,dc_t060
4264,tcp,dc_t582
40097,tcp,dc_t574
12396,icmp,dc_t690
60069,icmp,dc_t419
383,icmp,dc_t898
31143,udp,dc_t392
11942,udp,dc_t241
53816,icmp,dc_t588
7856,icmp,dc_t584
54083,tcp,dc_t545
36902,udp,dc_t032
38637,icmp,dc_t288
50572,udp,dc_t311
31466,icmp,dc_t650
7897,icmp,dc_t100
46745,udp,dc_t047
11838,tcp,dc_t508
7790,udp,dc_t948
15542,udp,dc_t134
20921,udp,dc_t154
23420,icmp,dc_t980
27391,tcp,dc_t701
5587,tcp,dc_t667
41926,tcp,dc_t624
512,tcp,dc_t543
11542,tcp,dc_t596
19144,udp,dc_t522
24756,icmp,dc_t631
3823,udp,dc_t711
13493,icmp,dc_t073
53285,icmp,dc_t184
20080,tcp,dc_t991
14871,tcp,dc_t387
7530,udp,dc_t821
5007,tcp,dc_t677
54013,icmp,dc_t123
25483,udp,dc_t164
34205,tcp,dc_t347
37883,udp,dc_t546
56970,udp,dc_t792
20556,icmp,dc_t641
53443,icmp,dc_t114
21771,udp,dc_t583
9498,tcp,dc_t646
41917,tcp,dc_t995
43879,udp,dc_t147
59774,tcp,dc_t698
57979,icmp,dc_t052
37090,tcp,dc_t742
60690,udp,dc_t917
63292,udp,dc_t738
38335,tcp,dc_t641
5618,icmp,dc_t280
10907,icmp,dc_t110
6352,tcp,dc_t903
35726,udp,dc_t567
29969,tcp,dc_t993
24358,tcp,dc_t353
18442,tcp,dc_t005
49784,tcp,dc_t076
52529,icmp,dc_t174
59190,icmp,dc_t679
2225,tcp,dc_t332
23366,icmp,dc_t692
62416,udp,dc_t199
30370,tcp,dc_t618
24868,udp,dc_t076
46537,tcp,dc_t761
36916,udp,dc_t557
46755,tcp,dc_t313
25624,tcp,dc_t157
23213,icmp,dc_t996
27805,tcp,dc_t186
38716,tcp,dc_t151
49762,udp,dc_t367
61593,tcp,dc_t031
56218,icmp,dc_t533
20908,udp,dc_t371
65281,tcp,dc_t248
49738,tcp,dc_t018
25954,icmp,dc_t359
38964,udp,dc_t273
25195,tcp,dc_t627
7559,udp,dc_t192
28290,tcp,dc_t307
