2, 123456789012,eni-n8ygmwnn, 185.144.92.110, 255.35.60.234, 3526, icmp, 6, 22, 2000, 1620140671, 1620140801, REJECT, OK
2, 123456789012,eni-03l9cgr2, 194.232.228.119, 48.8.178.50, 9471, udp, 1, 7, 12000, 1620140737, 1620140759, ACCEPT, OK
2, 123456789012,eni-to9qumow, 42.146.46.72, 223.98.61.102, 54888, tcp, 17, 25, 1000, 1620140757, 1620140802, ACCEPT, OK
2, 123456789012,eni-m52j6ht5, 252.5.243.24, 24.129.30.18, 19615, icmp, 17, 21, 22000, 1620140696, 1620140724, ACCEPT, OK
2, 123456789012,eni-3gez37zf, 16.103.125.154, 226.53.229.131, 42612, udp, 17, 13, 16000, 1620140732, 1620140765, REJECT, OK
2, 123456789012,eni-j4kfpvb5, 99.23.63.35, 138.250.38.182, 36115, tcp, 1, 12, 25000, 1620140750, 1620140736, REJECT, OK
2, 123456789012,eni-78z7w9gh, 82.75.119.129, 246.80.50.84, 1537, icmp, 1, 12, 19000, 1620140671, 1620140812, ACCEPT, OK
2, 123456789012,eni-4csv20if, 12.7.107.204, 21.52.38.170, 29294, icmp, 6, 5, 22000, 1620140739, 1620140782, ACCEPT, OK
2, 123456789012,eni-edy3xo4f, 72.170.142.20, 102.31.151.251, 40235, tcp, 6, 10, 2000, 1620140694, 1620140722, REJECT, OK
2, 123456789012,eni-vobvwu6d, 252.66.189.112, 155.60.77.229, 55499, tcp, 17, 12, 11000, 1620140699, 1620140771, ACCEPT, OK
2, 123456789012,eni-y78vgl7w, 176.225.55.67, 226.16.225.33, 58481, udp, 17, 19, 17000, 1620140739, 1620140789, REJECT, OK
2, 123456789012,eni-reto0wj0, 162.139.202.32, 229.190.54.162, 29541, udp, 1, 2, 23000, 1620140711, 1620140727, REJECT, OK
2, 123456789012,eni-vv4a7qfv, 139.6.223.221, 103.129.163.152, 32570, udp, 6, 19, 1000, 1620140671, 1620140743, ACCEPT, OK
2, 123456789012,eni-vsznx9lw, 132.183.216.127, 174.196.199.227, 27870, tcp, 6, 17, 18000, 1620140677, 1620140722, ACCEPT, OK
2, 123456789012,eni-yzfyxseu, 233.122.2.208, 11.68.235.83, 6544, icmp, 6, 20, 14000, 1620140691, 1620140815, ACCEPT, OK
2, 123456789012,eni-pqtwi78z, 51.111.2.126, 89.129.68.173, 38480, icmp, 17, 12, 3000, 1620140678, 1620140802, REJECT, OK
2, 123456789012,eni-7vzhoxya, 30.217.34.114, 238.79.246.166, 5562, tcp, 17, 14, 1000, 1620140703, 1620140813, REJECT, OK
2, 123456789012,eni-z9bg9ifd, 106.104.252.206, 160.17.230.85, 33750, tcp, 17, 10, 1000, 1620140741, 1620140780, ACCEPT, OK
2, 123456789012,eni-wjy0q1r0, 129.14.92.227, 148.178.5.200, 2796, udp, 17, 2, 13000, 1620140728, 1620140778, REJECT, OK
2, 123456789012,eni-di47f9g9, 24.75.56.169, 35.101.99.9, 51407, icmp, 17, 7, 15000, 1620140670, 1620140721, REJECT, OK
2, 123456789012,eni-i54xk71o, 191.207.88.158, 117.72.152.194, 33449, tcp, 1, 22, 14000, 1620140744, 1620140764, REJECT, OK
2, 123456789012,eni-0dnao53n, 135.73.229.182, 253.210.120.65, 2780, icmp, 1, 8, 17000, 1620140667, 1620140738, ACCEPT, OK
2, 123456789012,eni-e52b7ow8, 226.42.231.37, 25.145.31.38, 19406, icmp, 6, 9, 7000, 1620140738, 1620140739, ACCEPT, OK
2, 123456789012,eni-kne0na99, 222.253.29.8, 127.55.167.184, 21160, icmp, 17, 23, 2000, 1620140724, 1620140726, REJECT, OK
2, 123456789012,eni-4zgw1j5x, 2.115.194.227, 116.81.141.222, 31374, udp, 17, 24, 23000, 1620140669, 1620140755, REJECT, OK
2, 123456789012,eni-oa0by8ff, 18.222.221.26, 139.143.17.203, 6906, icmp, 1, 5, 9000, 1620140668, 1620140810, REJECT, OK
2, 123456789012,eni-lhr3mxvb, 231.199.41.157, 137.96.244.22, 38502, tcp, 17, 13, 16000, 1620140666, 1620140747, REJECT, OK
2, 123456789012,eni-xowgolpl, 75.21.64.108, 218.78.138.244, 60723, tcp, 1, 16, 8000, 1620140749, 1620140744, REJECT, OK
2, 123456789012,eni-zabb8k42, 49.103.4.98, 149.19.188.82, 24565, icmp, 6, 10, 18000, 1620140721, 1620140792, REJECT, OK
2, 123456789012,eni-84ru5rq2, 134.210.233.218, 116.100.236.79, 62388, udp, 6, 20, 13000, 1620140706, 1620140757, REJECT, OK
2, 123456789012,eni-s54mrfm9, 114.165.190.129, 26.59.148.155, 54791, icmp, 1, 16, 5000, 1620140672, 1620140727, REJECT, OK
2, 123456789012,eni-dn5swlmk, 251.12.18.189, 101.91.210.245, 26570, icmp, 1, 24, 17000, 1620140729, 1620140756, ACCEPT, OK
2, 123456789012,eni-yc49go9c, 199.63.81.224, 195.62.104.125, 44968, tcp, 1, 10, 25000, 1620140690, 1620140815, REJECT, OK
2, 123456789012,eni-9alfvr0t, 227.217.83.203, 145.130.20.93, 26750, udp, 6, 19, 1000, 1620140720, 1620140726, REJECT, OK
2, 123456789012,eni-4s3a0t79, 25.157.178.130, 168.250.110.141, 18451, tcp, 17, 16, 16000, 1620140689, 1620140769, ACCEPT, OK
2, 123456789012,eni-w7daud9l, 230.114.124.124, 17.112.217.19, 9330, udp, 6, 5, 10000, 1620140736, 1620140740, ACCEPT, OK
2, 123456789012,eni-fa9ee12l, 45.55.45.129, 221.112.195.242, 12726, icmp, 6, 16, 11000, 1620140672, 1620140786, ACCEPT, OK
2, 123456789012,eni-hebkjfxb, 198.194.103.13, 160.200.160.151, 27976, icmp, 17, 9, 3000, 1620140730, 1620140759, ACCEPT, OK
2, 123456789012,eni-56fcqpsh, 70.194.140.236, 245.151.196.88, 14591, icmp, 1, 16, 7000, 1620140708, 1620140787, REJECT, OK
2, 123456789012,eni-6qywmfxb, 38.159.188.71, 75.68.101.237, 28049, udp, 6, 9, 17000, 1620140757, 1620140767, ACCEPT, OK
2, 123456789012,eni-nny0n55x, 18.21.148.128, 27.80.246.176, 17459, udp, 17, 17, 4000, 1620140754, 1620140819, ACCEPT, OK
2, 123456789012,eni-fta31bm4, 152.175.20.44, 140.124.231.156, 22234, udp, 17, 18, 19000, 1620140678, 1620140772, ACCEPT, OK
2, 123456789012,eni-5yz85cvx, 37.71.19.147, 223.139.53.192, 30810, udp, 1, 18, 13000, 1620140699, 1620140772, ACCEPT, OK
2, 123456789012,eni-uaetwsbu, 210.35.250.129, 118.130.163.184, 64754, udp, 17, 8, 17000, 1620140692, 1620140750, ACCEPT, OK
2, 123456789012,eni-1biz477c, 46.83.31.6, 110.98.193.183, 29425, icmp, 17, 12, 14000, 1620140725, 1620140774, ACCEPT, OK
2, 123456789012,eni-8fe520km, 62.134.214.72, 108.198.131.3, 63308, tcp, 6, 17, 1000, 1620140720, 1620140793, ACCEPT, OK
2, 123456789012,eni-x2n3cpq9, 44.187.140.123, 158.6.244.220, 42758, icmp, 6, 25, 22000, 1620140677, 1620140765, ACCEPT, OK
2, 123456789012,eni-fqi20xe7, 150.37.148.87, 40.162.243.159, 53888, tcp, 6, 18, 6000, 1620140746, 1620140758, ACCEPT, OK
2, 123456789012,eni-7y95y4wj, 119.170.132.88, 37.187.155.40, 19930, tcp, 6, 15, 19000, 1620140734, 1620140792, ACCEPT, OK
2, 123456789012,eni-m6nzfb0e, 169.167.38.90, 250.82.11.232, 25703, icmp, 17, 1, 6000, 1620140712, 1620140748, ACCEPT, OK
2, 123456789012,eni-q543ce05, 233.18.195.35, 80.8.204.97, 13877, icmp, 1, 24, 20000, 1620140706, 1620140794, ACCEPT, OK
2, 123456789012,eni-99l7dd1l, 248.78.78.88, 40.75.152.179, 46483, tcp, 1, 2, 1000, 1620140686, 1620140773, ACCEPT, OK
2, 123456789012,eni-cu2nkweh, 252.125.167.7, 191.69.253.89, 10510, icmp, 17, 1, 6000, 1620140671, 1620140762, ACCEPT, OK
2, 123456789012,eni-tuwqw8rb, 175.151.190.99, 214.157.66.8, 45039, udp, 17, 16, 14000, 1620140757, 1620140805, ACCEPT, OK
2, 123456789012,eni-k382gas0, 242.108.2.190, 158.171.201.62, 19978, icmp, 1, 23, 13000, 1620140686, 1620140745, ACCEPT, OK
2, 123456789012,eni-4wbof327, 29.22.0.170, 192.149.27.174, 62591, icmp, 1, 11, 6000, 1620140728, 1620140763, ACCEPT, OK
2, 123456789012,eni-8pwbfdqx, 165.203.149.45, 87.218.171.142, 42387, tcp, 17, 25, 23000, 1620140751, 1620140786, REJECT, OK
2, 123456789012,eni-kv2jybwd, 67.241.186.102, 230.60.127.8, 15112, icmp, 1, 15, 4000, 1620140745, 1620140779, REJECT, OK
2, 123456789012,eni-uyroy1n9, 199.15.204.123, 57.73.48.212, 44438, icmp, 17, 12, 22000, 1620140661, 1620140761, REJECT, OK
2, 123456789012,eni-vs3nd6tm, 65.209.173.72, 40.105.158.73, 25749, tcp, 6, 16, 15000, 1620140709, 1620140790, REJECT, OK
2, 123456789012,eni-sqhkckm3, 84.69.70.108, 81.99.160.245, 43929, icmp, 17, 25, 20000, 1620140699, 1620140728, ACCEPT, OK
2, 123456789012,eni-61zvbfr2, 162.121.226.202, 156.122.217.107, 18581, icmp, 6, 14, 20000, 1620140719, 1620140736, REJECT, OK
2, 123456789012,eni-qg61ttkg, 149.191.252.122, 76.252.173.36, 20348, icmp, 17, 14, 3000, 1620140674, 1620140794, ACCEPT, OK
2, 123456789012,eni-hzk1b1wx, 39.80.93.101, 249.226.205.88, 24289, tcp, 17, 18, 21000, 1620140731, 1620140819, ACCEPT, OK
2, 123456789012,eni-1otwplrj, 114.128.12.133, 13.20.55.43, 473, icmp, 17, 17, 24000, 1620140733, 1620140783, REJECT, OK
2, 123456789012,eni-pp2946a3, 132.146.105.21, 111.24.97.212, 8166, udp, 6, 7, 18000, 1620140679, 1620140786, REJECT, OK
2, 123456789012,eni-i0m58ah0, 162.221.174.16, 190.79.194.89, 49521, udp, 17, 8, 25000, 1620140716, 1620140722, ACCEPT, OK
2, 123456789012,eni-bqxu2xn2, 139.45.162.35, 235.255.255.168, 62194, icmp, 17, 4, 22000, 1620140706, 1620140746, REJECT, OK
2, 123456789012,eni-pr4alym6, 228.52.137.251, 112.204.169.111, 8913, tcp, 6, 22, 1000, 1620140761, 1620140749, ACCEPT, OK
2, 123456789012,eni-dzaj3cca, 30.8.9.124, 210.34.70.21, 7679, icmp, 17, 3, 25000, 1620140726, 1620140786, ACCEPT, OK
2, 123456789012,eni-qi5dx5ym, 203.18.112.60, 67.146.6.46, 50200, icmp, 1, 19, 23000, 1620140739, 1620140760, ACCEPT, OK
2, 123456789012,eni-jddbn1rs, 39.130.149.253, 179.99.185.246, 10816, tcp, 1, 4, 10000, 1620140705, 1620140724, REJECT, OK
2, 123456789012,eni-fsc7ipub, 112.106.15.161, 168.56.213.236, 9734, icmp, 17, 21, 14000, 1620140683, 1620140814, ACCEPT, OK
2, 123456789012,eni-w6ljbcc7, 229.22.133.6, 57.10.104.68, 24251, udp, 1, 19, 5000, 1620140701, 1620140794, REJECT, OK
2, 123456789012,eni-8rfwti6w, 158.149.108.196, 36.185.144.182, 21068, udp, 17, 10, 15000, 1620140671, 1620140775, ACCEPT, OK
2, 123456789012,eni-g1ucw9ob, 124.224.16.159, 109.150.227.141, 65435, tcp, 17, 3, 20000, 1620140756, 1620140739, REJECT, OK
2, 123456789012,eni-9slvnnur, 185.236.36.232, 240.66.50.91, 35012, tcp, 17, 5, 17000, 1620140758, 1620140786, REJECT, OK
2, 123456789012,eni-zam63k1w, 28.65.85.69, 131.37.111.173, 62762, icmp, 17, 6, 14000, 1620140677, 1620140751, REJECT, OK
2, 123456789012,eni-h2aglb93, 129.116.71.219, 201.18.252.181, 49941, udp, 17, 17, 13000, 1620140673, 1620140792, ACCEPT, OK
2, 123456789012,eni-ddy5dute, 242.19.35.220, 43.195.70.212, 42652, tcp, 17, 5, 24000, 1620140686, 1620140810, ACCEPT, OK
2, 123456789012,eni-vtmxch46, 100.7.127.6, 130.55.177.114, 3138, icmp, 6, 20, 7000, 1620140686, 1620140775, ACCEPT, OK
2, 123456789012,eni-uvh1tfol, 235.23.14.93, 13.82.63.213, 42074, udp, 1, 8, 16000, 1620140732, 1620140750, ACCEPT, OK
2, 123456789012,eni-84lrkwed, 52.161.221.42, 210.198.148.47, 9672, tcp, 1, 16, 24000, 1620140732, 1620140814, ACCEPT, OK
2, 123456789012,eni-7muih8re, 5.58.54.49, 156.11.15.15, 7064, udp, 1, 8, 16000, 1620140734, 1620140762, ACCEPT, OK
2, 123456789012,eni-mf9whgd5, 251.190.163.224, 118.247.107.217, 17339, icmp, 1, 7, 6000, 1620140708, 1620140721, REJECT, OK
2, 123456789012,eni-znzr3h74, 193.60.216.154, 63.155.133.197, 17573, icmp, 17, 24, 24000, 1620140680, 1620140821, ACCEPT, OK
2, 123456789012,eni-bf7chscn, 243.165.71.218, 160.91.69.130, 39880, icmp, 6, 11, 3000, 1620140706, 1620140818, ACCEPT, OK
2, 123456789012,eni-i8qpsrw5, 82.70.98.139, 181.237.227.59, 8142, tcp, 6, 8, 25000, 1620140709, 1620140786, ACCEPT, OK
2, 123456789012,eni-h49v6j5p, 2.252.85.152, 116.177.203.36, 43776, tcp, 6, 13, 24000, 1620140716, 1620140767, ACCEPT, OK
2, 123456789012,eni-60b6czas, 74.175.97.69, 246.49.195.129, 39734, icmp, 1, 24, 18000, 1620140673, 1620140764, ACCEPT, OK
2, 123456789012,eni-cl2erzic, 12.215.51.237, 236.171.181.173, 43256, tcp, 6, 18, 22000, 1620140685, 1620140772, REJECT, OK
2, 123456789012,eni-5b6jleho, 103.31.0.201, 71.147.67.198, 48893, tcp, 1, 7, 20000, 1620140712, 1620140738, REJECT, OK
2, 123456789012,eni-o3vackzr, 191.168.233.69, 210.73.141.125, 54548, tcp, 1, 13, 3000, 1620140753, 1620140768, REJECT, OK
2, 123456789012,eni-2egs857h, 6.91.54.148, 119.101.115.135, 20140, icmp, 17, 23, 13000, 1620140670, 1620140816, REJECT, OK
2, 123456789012,eni-zbbetshv, 49.7.36.234, 148.32.78.19, 12397, udp, 17, 12, 10000, 1620140662, 1620140767, ACCEPT, OK
2, 123456789012,eni-z9ndemxh, 98.48.223.174, 216.1.238.121, 27335, udp, 1, 20, 18000, 1620140748, 1620140762, REJECT, OK
2, 123456789012,eni-u8uq0smw, 122.120.29.11, 144.151.152.68, 22672, udp, 17, 17, 6000, 1620140717, 1620140818, REJECT, OK
2, 123456789012,eni-94fumv0s, 224.19.183.96, 190.83.110.115, 28086, icmp, 1, 21, 3000, 1620140746, 1620140805, ACCEPT, OK
2, 123456789012,eni-aie3ia2t, 186.121.14.232, 210.121.235.252, 60251, tcp, 17, 11, 23000, 1620140758, 1620140740, ACCEPT, OK
2, 123456789012,eni-9ut08hix, 188.26.159.205, 38.42.232.215, 38172, tcp, 17, 18, 7000, 1620140680, 1620140781, REJECT, OK
2, 123456789012,eni-4g8r3zbu, 145.219.173.4, 205.214.237.74, 12653, tcp, 1, 10, 9000, 1620140684, 1620140813, ACCEPT, OK
2, 123456789012,eni-9fa7h35q, 94.19.66.71, 152.130.129.251, 12484, tcp, 17, 8, 4000, 1620140716, 1620140819, ACCEPT, OK
2, 123456789012,eni-qv93lt50, 26.68.43.100, 139.125.183.107, 36250, udp, 6, 2, 21000, 1620140727, 1620140798, ACCEPT, OK
2, 123456789012,eni-m7xcszwe, 205.249.172.205, 55.22.221.242, 36277, udp, 1, 19, 18000, 1620140716, 1620140782, ACCEPT, OK
2, 123456789012,eni-vfnewtv3, 172.9.71.244, 140.182.182.3, 41811, tcp, 1, 1, 14000, 1620140713, 1620140800, REJECT, OK
2, 123456789012,eni-h3p45h2p, 170.203.220.38, 142.110.56.75, 29612, tcp, 17, 1, 17000, 1620140698, 1620140799, REJECT, OK
2, 123456789012,eni-43fjyzgt, 5.35.128.50, 174.53.212.96, 50615, tcp, 17, 14, 10000, 1620140700, 1620140764, REJECT, OK
2, 123456789012,eni-tjxhjtow, 141.132.175.164, 26.95.160.123, 31114, udp, 6, 6, 10000, 1620140757, 1620140820, REJECT, OK
2, 123456789012,eni-tidf8m9f, 58.31.120.210, 50.109.244.253, 36761, tcp, 6, 15, 12000, 1620140669, 1620140781, ACCEPT, OK
2, 123456789012,eni-rxvap1rs, 217.41.5.237, 201.145.225.111, 8927, udp, 6, 4, 19000, 1620140739, 1620140731, REJECT, OK
2, 123456789012,eni-rodfejnw, 222.92.173.66, 154.165.148.172, 64928, icmp, 17, 22, 23000, 1620140692, 1620140775, REJECT, OK
2, 123456789012,eni-vkbu1a1k, 205.214.191.55, 91.243.110.117, 28906, udp, 6, 19, 21000, 1620140739, 1620140780, ACCEPT, OK
2, 123456789012,eni-y9xvgh00, 117.87.161.25, 214.116.187.122, 31187, tcp, 1, 20, 19000, 1620140698, 1620140809, ACCEPT, OK
2, 123456789012,eni-fhk0pm0q, 75.155.186.108, 76.187.21.239, 7634, udp, 1, 7, 25000, 1620140672, 1620140769, REJECT, OK
2, 123456789012,eni-9aebl5zl, 180.194.225.148, 113.189.182.101, 45436, icmp, 1, 23, 3000, 1620140759, 1620140730, ACCEPT, OK
2, 123456789012,eni-8rhfgyks, 127.118.171.89, 113.136.213.139, 50089, udp, 17, 5, 16000, 1620140748, 1620140745, ACCEPT, OK
2, 123456789012,eni-d37fhwa7, 160.144.219.44, 37.65.187.27, 60959, tcp, 1, 7, 1000, 1620140686, 1620140815, REJECT, OK
2, 123456789012,eni-86bssfgf, 223.225.230.193, 64.213.61.145, 32879, tcp, 6, 5, 22000, 1620140684, 1620140785, ACCEPT, OK
2, 123456789012,eni-7bc9e59w, 119.138.34.252, 18.252.63.98, 48002, tcp, 17, 23, 5000, 1620140701, 1620140782, ACCEPT, OK
2, 123456789012,eni-99jgndgr, 208.230.38.121, 69.227.106.228, 13625, icmp, 1, 4, 5000, 1620140673, 1620140793, REJECT, OK
2, 123456789012,eni-sl4wsozd, 242.3.113.129, 243.171.61.163, 53034, udp, 1, 7, 17000, 1620140735, 1620140809, REJECT, OK
2, 123456789012,eni-he6qvm4t, 106.182.65.202, 220.176.130.76, 13553, tcp, 1, 6, 15000, 1620140742, 1620140776, ACCEPT, OK
2, 123456789012,eni-yjp6yal5, 18.94.229.135, 98.154.220.154, 37014, udp, 1, 23, 8000, 1620140746, 1620140778, REJECT, OK
2, 123456789012,eni-c73zipme, 24.38.149.153, 199.231.226.230, 19018, icmp, 17, 4, 18000, 1620140672, 1620140740, REJECT, OK
2, 123456789012,eni-8dzawp5t, 162.7.175.131, 77.205.254.199, 12155, icmp, 1, 1, 6000, 1620140698, 1620140732, REJECT, OK
2, 123456789012,eni-s0ho6hhe, 96.161.162.98, 175.98.20.192, 10663, udp, 17, 21, 6000, 1620140741, 1620140722, ACCEPT, OK
2, 123456789012,eni-0tmyuenw, 250.216.253.164, 26.131.15.79, 20829, icmp, 6, 15, 7000, 1620140720, 1620140737, ACCEPT, OK
2, 123456789012,eni-eefjq3o7, 237.247.217.30, 189.199.122.165, 26181, udp, 6, 7, 8000, 1620140661, 1620140725, ACCEPT, OK
2, 123456789012,eni-9gxu5oon, 144.253.114.186, 143.54.76.46, 44162, tcp, 1, 3, 10000, 1620140673, 1620140727, ACCEPT, OK
2, 123456789012,eni-sl35uoue, 94.189.143.159, 212.122.48.122, 25037, tcp, 1, 21, 21000, 1620140734, 1620140808, ACCEPT, OK
2, 123456789012,eni-bb8zlpbf, 107.199.211.169, 186.159.136.187, 51508, tcp, 6, 24, 16000, 1620140736, 1620140761, ACCEPT, OK
2, 123456789012,eni-an5hw8dn, 200.254.100.248, 184.119.194.198, 61407, tcp, 17, 8, 2000, 1620140683, 1620140762, ACCEPT, OK
2, 123456789012,eni-f0sdodpb, 245.153.24.32, 237.176.114.248, 58733, tcp, 17, 16, 13000, 1620140681, 1620140765, REJECT, OK
2, 123456789012,eni-43cz3nih, 151.73.109.152, 167.124.60.65, 48300, icmp, 17, 18, 23000, 1620140758, 1620140730, REJECT, OK
2, 123456789012,eni-yq36v4g3, 131.55.162.120, 166.214.26.115, 60422, udp, 6, 18, 24000, 1620140753, 1620140727, ACCEPT, OK
2, 123456789012,eni-g0moq63e, 161.140.41.105, 224.175.104.105, 4766, icmp, 1, 14, 23000, 1620140742, 1620140725, REJECT, OK
2, 123456789012,eni-zqqyzlno, 51.212.228.54, 105.45.60.97, 14000, udp, 17, 10, 20000, 1620140755, 1620140781, REJECT, OK
2, 123456789012,eni-p5oabx9k, 115.38.21.231, 252.51.181.12, 42013, tcp, 6, 8, 12000, 1620140672, 1620140812, ACCEPT, OK
2, 123456789012,eni-vcz5aods, 81.102.83.202, 144.66.156.240, 56108, icmp, 1, 19, 2000, 1620140751, 1620140814, REJECT, OK
2, 123456789012,eni-6y12ngul, 199.190.141.229, 254.149.119.225, 30629, icmp, 6, 7, 1000, 1620140751, 1620140751, ACCEPT, OK
2, 123456789012,eni-qktyqmbl, 145.188.229.193, 80.68.38.13, 41682, tcp, 6, 16, 25000, 1620140698, 1620140731, REJECT, OK
2, 123456789012,eni-jnkt6uzy, 19.34.61.12, 149.36.178.180, 45193, udp, 17, 20, 7000, 1620140668, 1620140776, ACCEPT, OK
2, 123456789012,eni-ninl4q9s, 99.238.121.156, 91.12.211.38, 62457, tcp, 6, 19, 7000, 1620140692, 1620140787, ACCEPT, OK
2, 123456789012,eni-86v5rs99, 98.193.241.244, 49.99.67.218, 22009, udp, 1, 17, 16000, 1620140712, 1620140801, ACCEPT, OK
2, 123456789012,eni-m92bygw8, 11.244.76.86, 144.236.255.92, 46746, tcp, 17, 25, 16000, 1620140717, 1620140817, REJECT, OK
2, 123456789012,eni-bg69wbpb, 229.10.234.198, 8.199.190.183, 4355, icmp, 17, 12, 7000, 1620140679, 1620140735, ACCEPT, OK
2, 123456789012,eni-cxxokwwv, 200.215.186.188, 36.87.208.122, 21404, tcp, 6, 4, 18000, 1620140669, 1620140811, REJECT, OK
2, 123456789012,eni-e3qimcr5, 11.68.194.28, 27.218.238.145, 57250, tcp, 17, 21, 22000, 1620140671, 1620140773, REJECT, OK
2, 123456789012,eni-c2n8pkhb, 223.124.226.28, 191.181.187.58, 38696, icmp, 1, 16, 1000, 1620140757, 1620140733, ACCEPT, OK
2, 123456789012,eni-97xtmh2r, 221.155.225.116, 113.106.194.46, 42550, tcp, 17, 24, 6000, 1620140718, 1620140803, REJECT, OK
2, 123456789012,eni-iezopo8s, 240.22.163.97, 216.81.216.253, 31445, udp, 17, 11, 2000, 1620140735, 1620140734, ACCEPT, OK
2, 123456789012,eni-gfrdh4hf, 41.143.121.190, 201.241.160.254, 49737, icmp, 17, 3, 8000, 1620140728, 1620140755, REJECT, OK
2, 123456789012,eni-s19dhtpm, 71.213.224.216, 106.135.175.110, 42059, tcp, 17, 23, 25000, 1620140704, 1620140761, ACCEPT, OK
2, 123456789012,eni-9mfa8m94, 195.169.73.143, 16.169.255.160, 11281, icmp, 17, 8, 14000, 1620140732, 1620140814, REJECT, OK
2, 123456789012,eni-ujxstc2p, 92.59.103.124, 77.98.254.142, 39425, tcp, 1, 15, 25000, 1620140748, 1620140735, ACCEPT, OK
2, 123456789012,eni-mblfb33y, 88.132.111.142, 12.255.112.59, 34160, tcp, 1, 7, 14000, 1620140745, 1620140798, ACCEPT, OK
2, 123456789012,eni-gs1r71qa, 228.236.50.237, 1.178.184.118, 47661, tcp, 6, 1, 11000, 1620140733, 1620140744, REJECT, OK
2, 123456789012,eni-nwltsze6, 40.44.221.200, 50.75.18.119, 50087, tcp, 17, 25, 7000, 1620140707, 1620140732, REJECT, OK
2, 123456789012,eni-pc3y9e6b, 234.28.223.19, 248.243.210.70, 31329, icmp, 1, 8, 1000, 1620140662, 1620140722, REJECT, OK
2, 123456789012,eni-vucgmq2m, 88.191.115.194, 42.191.194.227, 37752, tcp, 1, 24, 3000, 1620140718, 1620140735, ACCEPT, OK
2, 123456789012,eni-fh3p4skp, 207.97.91.131, 211.53.234.157, 48679, tcp, 6, 16, 7000, 1620140666, 1620140770, REJECT, OK
2, 123456789012,eni-yryrzq74, 36.161.137.188, 3.24.138.153, 2416, icmp, 1, 2, 13000, 1620140695, 1620140816, REJECT, OK
2, 123456789012,eni-9jaqbfyn, 198.134.130.61, 132.156.213.247, 32082, udp, 1, 18, 1000, 1620140721, 1620140757, ACCEPT, OK
2, 123456789012,eni-wtbmurcf, 136.54.116.193, 102.101.162.170, 6589, udp, 1, 9, 5000, 1620140739, 1620140798, REJECT, OK
2, 123456789012,eni-zfpshnux, 86.149.225.50, 243.142.86.112, 36185, udp, 1, 12, 18000, 1620140676, 1620140728, ACCEPT, OK
2, 123456789012,eni-x4600s77, 219.28.164.146, 125.120.202.86, 56421, udp, 6, 9, 7000, 1620140737, 1620140771, REJECT, OK
2, 123456789012,eni-wfzqn7xt, 203.55.253.132, 250.26.63.83, 55416, udp, 1, 25, 8000, 1620140677, 1620140805, ACCEPT, OK
2, 123456789012,eni-g6ean3m0, 27.185.174.16, 65.90.217.21, 51197, udp, 1, 19, 3000, 1620140663, 1620140795, REJECT, OK
2, 123456789012,eni-b7oy4ipa, 196.219.144.52, 243.132.57.140, 17789, udp, 6, 10, 11000, 1620140750, 1620140736, ACCEPT, OK
2, 123456789012,eni-pfhcoyaw, 22.110.187.154, 49.159.56.176, 65340, udp, 1, 22, 24000, 1620140677, 1620140769, ACCEPT, OK
2, 123456789012,eni-b69lt0ni, 78.3.107.173, 84.160.176.215, 48792, tcp, 1, 24, 15000, 1620140722, 1620140791, ACCEPT, OK
2, 123456789012,eni-k06d1grd, 70.196.118.104, 100.46.183.225, 28531, icmp, 1, 4, 22000, 1620140726, 1620140760, ACCEPT, OK
2, 123456789012,eni-xedytat6, 114.140.93.202, 109.229.248.112, 45549, icmp, 17, 4, 5000, 1620140683, 1620140778, REJECT, OK
2, 123456789012,eni-hec8o940, 158.116.255.101, 152.74.249.100, 3416, tcp, 17, 17, 10000, 1620140678, 1620140754, ACCEPT, OK
2, 123456789012,eni-4owz3lgu, 226.5.178.186, 206.121.53.136, 24007, tcp, 6, 6, 2000, 1620140674, 1620140764, REJECT, OK
2, 123456789012,eni-d0pqton6, 224.137.245.160, 33.97.9.113, 26151, tcp, 1, 11, 24000, 1620140719, 1620140753, ACCEPT, OK
2, 123456789012,eni-wcp9lo61, 40.214.140.243, 202.190.67.174, 59843, icmp, 17, 18, 20000, 1620140749, 1620140781, ACCEPT, OK
2, 123456789012,eni-e1mdjtcq, 224.14.23.216, 139.63.71.220, 27353, tcp, 17, 9, 2000, 1620140759, 1620140766, REJECT, OK
2, 123456789012,eni-mvfjbm7g, 3.118.122.224, 214.95.182.243, 46306, tcp, 6, 18, 6000, 1620140735, 1620140792, ACCEPT, OK
2, 123456789012,eni-3aqockb4, 203.181.255.189, 172.106.79.181, 56475, tcp, 6, 17, 11000, 1620140670, 1620140721, ACCEPT, OK
2, 123456789012,eni-tk975sma, 144.209.178.255, 253.150.136.252, 35320, udp, 6, 8, 3000, 1620140682, 1620140747, ACCEPT, OK
2, 123456789012,eni-dw0seyrs, 28.54.239.68, 222.88.5.172, 27215, tcp, 1, 5, 19000, 1620140722, 1620140733, REJECT, OK
2, 123456789012,eni-03dqkovv, 188.156.187.247, 208.222.190.112, 16971, icmp, 6, 1, 19000, 1620140661, 1620140732, ACCEPT, OK
2, 123456789012,eni-o2je431k, 164.196.50.30, 207.74.52.119, 15339, tcp, 17, 8, 19000, 1620140758, 1620140793, REJECT, OK
